index,date,number_of_game,day_of_week,v_name,v_league,v_game_number,h_name,h_league,h_game_number,v_score,h_score,length_outs,day_night,completion,forefeit,protest,park_id,attendance,,,
159431,20110905,0,Mon,BAL,AL,139,NYA,AL,139,10,11,51,D,,,,NYC21,45069,,,
159432,20110905,0,Mon,KCA,AL,142,OAK,AL,141,11,6,54,D,,,,OAK01,14577,,,
159433,20110905,0,Mon,TEX,AL,142,TBA,AL,140,1,5,51,D,,,,STP01,13130,,,
159434,20110905,0,Mon,BOS,AL,140,TOR,AL,141,0,1,65,D,,,,TOR02,27573,,,
159435,20110906,0,Tue,CIN,NL,142,CHN,NL,142,4,2,78,N,,,,CHI11,35297,,,
159436,20110906,0,Tue,ARI,NL,142,COL,NL,142,3,8,51,N,,,,DEN02,25691,,,
159437,20110906,0,Tue,NYN,NL,140,FLO,NL,141,7,4,72,N,,,,MIA01,22318,,,
159438,20110906,0,Tue,ATL,NL,141,PHI,NL,138,3,6,51,N,,,,PHI13,44781,,,
159439,20110906,0,Tue,HOU,NL,142,PIT,NL,142,4,1,54,N,,,,PIT08,9840,,,
159440,20110906,0,Tue,SFN,NL,142,SDN,NL,142,6,4,54,N,,,,SAN02,21866,,,
159441,20110906,0,Tue,MIL,NL,143,SLN,NL,142,2,4,51,N,,,,STL10,35397,,,
159442,20110906,0,Tue,LAN,NL,141,WAS,NL,140,7,3,54,N,,,,WAS11,29092,,,
159443,20110906,0,Tue,SEA,AL,141,ANA,AL,142,2,1,54,N,,,,ANA01,36533,,,
159444,20110906,0,Tue,DET,AL,142,CLE,AL,139,10,1,54,N,,,,CLE08,27544,,,
159445,20110906,0,Tue,CHA,AL,140,MIN,AL,142,3,0,54,N,,,,MIN04,36959,,,
159446,20110906,0,Tue,BAL,AL,140,NYA,AL,140,3,5,51,N,,,,NYC21,44573,,,
159447,20110906,0,Tue,KCA,AL,143,OAK,AL,142,7,4,54,N,,,,OAK01,12064,,,
159448,20110906,0,Tue,TEX,AL,143,TBA,AL,141,8,0,54,N,,,,STP01,11611,,,
159449,20110906,0,Tue,BOS,AL,141,TOR,AL,142,14,0,54,N,,,,TOR02,17565,,,
159450,20110907,0,Wed,CIN,NL,143,CHN,NL,143,3,6,51,N,,,,CHI11,36797,,,
159451,20110907,0,Wed,ARI,NL,143,COL,NL,143,5,3,54,N,,,,DEN02,25320,,,
159452,20110907,0,Wed,NYN,NL,141,FLO,NL,142,1,0,54,N,,,,MIA01,21303,,,
159453,20110907,0,Wed,ATL,NL,142,PHI,NL,139,2,3,52,N,,,,PHI13,44870,,,
159454,20110907,0,Wed,HOU,NL,143,PIT,NL,143,4,5,51,N,,,,PIT08,12330,,,
159455,20110907,0,Wed,SFN,NL,143,SDN,NL,143,1,3,51,D,,,,SAN02,18173,,,
159456,20110907,0,Wed,MIL,NL,144,SLN,NL,143,0,2,51,N,,,,STL10,38891,,,
159457,20110907,0,Wed,SEA,AL,142,ANA,AL,143,1,3,51,N,,,,ANA01,37459,,,
159458,20110907,0,Wed,DET,AL,143,CLE,AL,140,8,6,54,D,,,,CLE08,16783,,,
159459,20110907,0,Wed,CHA,AL,141,MIN,AL,143,4,5,51,N,,,,MIN04,38359,,,
159460,20110907,0,Wed,BAL,AL,141,NYA,AL,141,5,4,66,D,,,,NYC21,40104,,,
159461,20110907,0,Wed,KCA,AL,144,OAK,AL,143,0,7,51,D,,,,OAK01,13132,,,
159462,20110907,0,Wed,TEX,AL,144,TBA,AL,142,4,5,57,D,,,,STP01,11190,,,
159463,20110907,0,Wed,BOS,AL,142,TOR,AL,143,10,11,51,N,,,,TOR02,16154,,,
159464,20110908,0,Thu,SDN,NL,144,ARI,NL,144,1,4,51,N,,,,PHO01,21402,,,
159465,20110908,0,Thu,PHI,NL,140,MIL,NL,145,7,2,54,N,,,,MIL06,41646,,,
159466,20110908,1,Thu,ATL,NL,143,NYN,NL,142,6,5,54,D,,,,NYC20,0,,,
159467,20110908,2,Thu,ATL,NL,144,NYN,NL,143,5,1,54,N,,,,NYC20,25953,,,
159468,20110908,0,Thu,LAN,NL,142,WAS,NL,141,7,4,54,D,,,,WAS11,21638,,,
159469,20110908,0,Thu,NYA,AL,142,BAL,AL,142,4,5,58,D,,,,BAL12,33841,,,
159470,20110908,0,Thu,CLE,AL,141,CHA,AL,142,1,8,51,N,,,,CHI12,22063,,,
159471,20110908,0,Thu,KCA,AL,145,SEA,AL,143,1,4,51,N,,,,SEA03,14377,,,
159472,20110908,0,Thu,BOS,AL,143,TOR,AL,144,4,7,51,N,,,,TOR02,17189,,,
159473,20110909,0,Fri,SDN,NL,145,ARI,NL,145,2,3,51,N,,,,PHO01,29639,,,
159474,20110909,0,Fri,CIN,NL,144,COL,NL,144,4,1,54,N,,,,DEN02,40114,,,
159475,20110909,0,Fri,PHI,NL,141,MIL,NL,146,5,3,54,N,,,,MIL06,43283,,,
159476,20110909,0,Fri,CHN,NL,144,NYN,NL,144,4,5,53,N,,,,NYC20,27639,,,
159477,20110909,0,Fri,FLO,NL,143,PIT,NL,144,13,4,54,N,,,,PIT08,24527,,,
159478,20110909,0,Fri,LAN,NL,143,SFN,NL,144,2,1,54,N,,,,SFO03,41902,,,
159479,20110909,0,Fri,ATL,NL,145,SLN,NL,144,3,4,59,N,,,,STL10,37129,,,
159480,20110909,0,Fri,HOU,NL,144,WAS,NL,142,3,4,64,N,,,,WAS11,18307,,,
159481,20110909,0,Fri,NYA,AL,143,ANA,AL,144,1,2,52,N,,,,ANA01,41014,,,
159482,20110909,0,Fri,CLE,AL,142,CHA,AL,143,8,4,54,N,,,,CHI12,26711,,,
159483,20110909,0,Fri,MIN,AL,144,DET,AL,144,4,8,51,N,,,,DET05,35996,,,
159484,20110909,0,Fri,KCA,AL,146,SEA,AL,144,3,7,51,N,,,,SEA03,14805,,,
159485,20110909,0,Fri,BOS,AL,144,TBA,AL,143,2,7,51,N,,,,STP01,18482,,,
159486,20110909,0,Fri,OAK,AL,144,TEX,AL,145,4,13,51,N,,,,ARL02,36706,,,
159487,20110909,0,Fri,BAL,AL,143,TOR,AL,145,2,0,54,N,,,,TOR02,13918,,,
159488,20110910,0,Sat,SDN,NL,146,ARI,NL,146,5,6,59,N,,,,PHO01,48017,,,
159489,20110910,0,Sat,CIN,NL,145,COL,NL,145,7,12,51,D,,,,DEN02,38499,,,
159490,20110910,0,Sat,PHI,NL,142,MIL,NL,147,3,2,60,N,,,,MIL06,42967,,,
159491,20110910,0,Sat,CHN,NL,145,NYN,NL,145,5,4,54,D,,,,NYC20,30443,,,
159492,20110910,0,Sat,FLO,NL,144,PIT,NL,145,3,0,54,N,,,,PIT08,34063,,,
159493,20110910,0,Sat,LAN,NL,144,SFN,NL,145,3,0,54,N,,,,SFO03,42121,,,
159494,20110910,0,Sat,ATL,NL,146,SLN,NL,145,3,4,51,N,,,,STL10,40689,,,
159495,20110910,0,Sat,HOU,NL,145,WAS,NL,143,9,3,54,N,,,,WAS11,30935,,,
159496,20110910,0,Sat,NYA,AL,144,ANA,AL,145,0,6,51,N,,,,ANA01,42774,,,
159497,20110910,0,Sat,CLE,AL,143,CHA,AL,144,3,7,58,D,,,,CHI12,26719,,,
159498,20110910,0,Sat,MIN,AL,145,DET,AL,145,2,3,53,D,,,,DET05,38567,,,
159499,20110910,0,Sat,KCA,AL,147,SEA,AL,145,4,2,54,N,,,,SEA03,17884,,,
159500,20110910,0,Sat,BOS,AL,145,TBA,AL,144,5,6,64,N,,,,STP01,24566,,,
159501,20110910,0,Sat,OAK,AL,145,TEX,AL,146,8,7,54,D,,,,ARL02,46151,,,
159502,20110910,0,Sat,BAL,AL,144,TOR,AL,146,4,5,53,D,,,,TOR02,17742,,,
159503,20110911,0,Sun,SDN,NL,147,ARI,NL,147,7,6,54,D,,,,PHO01,39369,,,
159504,20110911,0,Sun,CIN,NL,146,COL,NL,146,1,4,51,D,,,,DEN02,39538,,,
159505,20110911,0,Sun,PHI,NL,143,MIL,NL,148,2,3,51,D,,,,MIL06,42388,,,
159506,20110911,0,Sun,CHN,NL,146,NYN,NL,146,10,6,66,N,,,,NYC20,33502,,,
159507,20110911,0,Sun,FLO,NL,145,PIT,NL,146,4,1,54,D,,,,PIT08,19071,,,
159508,20110911,0,Sun,LAN,NL,145,SFN,NL,146,1,8,51,D,,,,SFO03,41466,,,
159509,20110911,0,Sun,ATL,NL,147,SLN,NL,146,3,6,51,D,,,,STL10,39710,,,
159510,20110911,0,Sun,HOU,NL,146,WAS,NL,144,2,8,51,D,,,,WAS11,24238,,,
159511,20110911,0,Sun,NYA,AL,145,ANA,AL,146,6,5,54,D,,,,ANA01,42581,,,
159512,20110911,0,Sun,CLE,AL,144,CHA,AL,145,7,3,54,D,,,,CHI12,22319,,,
159513,20110911,0,Sun,MIN,AL,146,DET,AL,146,1,2,51,D,,,,DET05,36972,,,
159514,20110911,0,Sun,KCA,AL,148,SEA,AL,146,2,1,54,D,,,,SEA03,20951,,,
159515,20110911,0,Sun,BOS,AL,146,TBA,AL,145,1,9,51,D,,,,STP01,25220,,,
159516,20110911,0,Sun,OAK,AL,146,TEX,AL,147,1,8,51,D,,,,ARL02,46727,,,
159517,20110911,0,Sun,BAL,AL,145,TOR,AL,147,5,6,51,D,,,,TOR02,14235,,,
159518,20110912,0,Mon,FLO,NL,146,ATL,NL,148,5,4,72,N,,,,ATL02,17216,,,
159519,20110912,0,Mon,CHN,NL,147,CIN,NL,147,12,8,54,N,,,,CIN09,19874,,,
159520,20110912,0,Mon,PHI,NL,144,HOU,NL,147,1,5,51,N,,,,HOU03,22231,,,
159521,20110912,0,Mon,ARI,NL,148,LAN,NL,146,7,2,54,N,,,,LOS03,30616,,,
159522,20110912,0,Mon,WAS,NL,145,NYN,NL,147,3,2,54,N,,,,NYC20,27015,,,
159523,20110912,0,Mon,SLN,NL,147,PIT,NL,147,5,6,51,N,,,,PIT08,13278,,,
159524,20110912,0,Mon,SDN,NL,148,SFN,NL,147,3,8,51,N,,,,SFO03,41069,,,
159525,20110912,0,Mon,TBA,AL,146,BAL,AL,146,5,2,54,N,,,,BAL12,11924,,,
159526,20110912,0,Mon,DET,AL,147,CHA,AL,146,14,4,54,N,,,,CHI12,22750,,,
159527,20110912,0,Mon,ANA,AL,147,OAK,AL,147,3,6,51,N,,,,OAK01,12858,,,
159528,20110912,0,Mon,NYA,AL,146,SEA,AL,147,9,3,54,N,,,,SEA03,22029,,,
159529,20110913,0,Tue,FLO,NL,147,ATL,NL,149,1,7,51,N,,,,ATL02,22707,,,
159530,20110913,0,Tue,CHN,NL,148,CIN,NL,148,1,2,51,N,,,,CIN09,19159,,,
159531,20110913,0,Tue,PHI,NL,145,HOU,NL,148,2,5,51,N,,,,HOU03,24302,,,
159532,20110913,0,Tue,ARI,NL,149,LAN,NL,147,5,4,60,N,,,,LOS03,31404,,,
159533,20110913,0,Tue,COL,NL,147,MIL,NL,149,1,2,63,N,,,,MIL06,37120,,,
159534,20110913,0,Tue,WAS,NL,146,NYN,NL,148,3,2,54,N,,,,NYC20,25359,,,
159535,20110913,0,Tue,SLN,NL,148,PIT,NL,148,6,4,54,N,,,,PIT08,16544,,,
159536,20110913,0,Tue,SDN,NL,149,SFN,NL,148,2,3,71,N,,,,SFO03,41510,,,
159537,20110913,0,Tue,TBA,AL,147,BAL,AL,147,2,4,51,N,,,,BAL12,13262,,,
159538,20110913,0,Tue,TOR,AL,148,BOS,AL,147,6,18,51,N,,,,BOS07,38020,,,
159539,20110913,0,Tue,DET,AL,148,CHA,AL,147,5,0,54,N,,,,CHI12,25015,,,
159540,20110913,0,Tue,MIN,AL,147,KCA,AL,149,0,4,51,N,,,,KAN06,25253,,,
159541,20110913,0,Tue,ANA,AL,148,OAK,AL,148,6,3,54,N,,,,OAK01,13212,,,
159542,20110913,0,Tue,NYA,AL,147,SEA,AL,148,3,2,54,N,,,,SEA03,18306,,,
159543,20110913,0,Tue,CLE,AL,145,TEX,AL,148,4,10,51,N,,,,ARL02,30107,,,
159544,20110914,0,Wed,FLO,NL,148,ATL,NL,150,1,4,51,D,,,,ATL02,22245,,,
159545,20110914,0,Wed,CHN,NL,149,CIN,NL,149,2,7,51,N,,,,CIN09,18304,,,
159546,20110914,0,Wed,PHI,NL,146,HOU,NL,149,1,0,54,D,,,,HOU03,20027,,,
159547,20110914,0,Wed,ARI,NL,150,LAN,NL,148,2,3,51,N,,,,LOS03,29799,,,
159548,20110914,0,Wed,COL,NL,148,MIL,NL,150,6,2,54,N,,,,MIL06,38302,,,
159549,20110914,0,Wed,WAS,NL,147,NYN,NL,149,2,0,54,N,,,,NYC20,26885,,,
159550,20110914,0,Wed,SLN,NL,149,PIT,NL,149,3,2,54,D,,,,PIT08,12520,,,
159551,20110914,0,Wed,SDN,NL,150,SFN,NL,149,1,3,51,D,,,,SFO03,41209,,,
159552,20110914,0,Wed,TBA,AL,148,BAL,AL,148,2,6,51,N,,,,BAL12,14669,,,
159553,20110914,0,Wed,TOR,AL,149,BOS,AL,148,5,4,54,D,,,,BOS07,37087,,,
159554,20110914,0,Wed,DET,AL,149,CHA,AL,148,6,5,60,D,,,,CHI12,19010,,,
159555,20110914,0,Wed,MIN,AL,148,KCA,AL,150,3,7,51,D,,,,KAN06,19076,,,
159556,20110914,0,Wed,ANA,AL,149,OAK,AL,149,4,1,54,D,,,,OAK01,14743,,,
159557,20110914,0,Wed,NYA,AL,148,SEA,AL,149,1,2,69,N,,,,SEA03,20327,,,
159558,20110914,0,Wed,CLE,AL,146,TEX,AL,149,1,9,51,N,,,,ARL02,38710,,,
159559,20110915,0,Thu,CHN,NL,150,CIN,NL,150,6,8,63,N,,,,CIN09,23792,,,
159560,20110915,0,Thu,SFN,NL,150,COL,NL,149,8,5,54,N,,,,DEN02,34364,,,
159561,20110915,0,Thu,PIT,NL,150,LAN,NL,149,6,2,54,N,,,,LOS03,25381,,,
159562,20110915,0,Thu,WAS,NL,148,NYN,NL,150,10,1,54,D,,,,NYC20,22205,,,
159563,20110915,1,Thu,FLO,NL,149,PHI,NL,147,1,3,51,D,,,,PHI13,44216,,,
159564,20110915,2,Thu,FLO,NL,150,PHI,NL,148,1,2,57,N,,,,PHI13,44950,,,
159565,20110915,0,Thu,TBA,AL,149,BOS,AL,149,9,2,54,N,,,,BOS07,38071,,,
159566,20110915,0,Thu,CHA,AL,149,KCA,AL,151,2,7,51,N,,,,KAN06,17737,,,
159567,20110915,0,Thu,DET,AL,150,OAK,AL,150,1,6,51,N,,,,OAK01,10925,,,
159568,20110915,0,Thu,CLE,AL,147,TEX,AL,150,4,7,51,N,,,,ARL02,44242,,,
159569,20110916,0,Fri,NYN,NL,151,ATL,NL,151,12,2,54,N,,,,ATL02,43901,,,
159570,20110916,0,Fri,HOU,NL,150,CHN,NL,151,3,4,70,D,,,,CHI11,35318,,,
159571,20110916,0,Fri,MIL,NL,151,CIN,NL,151,6,3,54,N,,,,CIN09,32506,,,
159572,20110916,0,Fri,SFN,NL,151,COL,NL,150,9,1,54,N,,,,DEN02,47302,,,
159573,20110916,0,Fri,PIT,NL,151,LAN,NL,150,2,7,51,N,,,,LOS03,41148,,,
159574,20110916,0,Fri,SLN,NL,150,PHI,NL,149,4,2,66,N,,,,PHI13,45572,,,
159575,20110916,0,Fri,ARI,NL,151,SDN,NL,151,0,2,51,N,,,,SAN02,28605,,,
159576,20110916,0,Fri,FLO,NL,151,WAS,NL,149,3,0,54,N,,,,WAS11,22932,,,
159577,20110916,0,Fri,ANA,AL,150,BAL,AL,149,3,8,51,N,,,,BAL12,24022,,,
159578,20110916,0,Fri,TBA,AL,150,BOS,AL,150,3,4,51,N,,,,BOS07,38019,,,
159579,20110916,0,Fri,CHA,AL,150,KCA,AL,152,6,7,52,N,,,,KAN06,24918,,,
159580,20110916,0,Fri,CLE,AL,148,MIN,AL,149,7,6,54,N,,,,MIN04,37942,,,
159581,20110916,0,Fri,DET,AL,151,OAK,AL,151,3,1,54,N,,,,OAK01,31022,,,
159582,20110916,0,Fri,TEX,AL,151,SEA,AL,150,0,4,51,N,,,,SEA03,17607,,,
159583,20110916,0,Fri,NYA,AL,149,TOR,AL,150,4,5,52,N,,,,TOR02,29323,,,
159584,20110917,0,Sat,NYN,NL,152,ATL,NL,152,0,1,51,D,,,,ATL02,46763,,,
159585,20110917,0,Sat,HOU,NL,151,CHN,NL,152,1,2,51,D,,,,CHI11,39377,,,
159586,20110917,0,Sat,MIL,NL,152,CIN,NL,152,10,1,54,N,,,,CIN09,39766,,,
159587,20110917,0,Sat,SFN,NL,152,COL,NL,151,6,5,54,N,,,,DEN02,38961,,,
159588,20110917,0,Sat,PIT,NL,152,LAN,NL,151,1,6,51,N,,,,LOS03,32514,,,
159589,20110917,0,Sat,SLN,NL,151,PHI,NL,150,2,9,51,N,,,,PHI13,45470,,,
159590,20110917,0,Sat,ARI,NL,152,SDN,NL,152,1,3,51,N,,,,SAN02,36242,,,
159591,20110917,0,Sat,FLO,NL,152,WAS,NL,150,4,1,78,N,,,,WAS11,33247,,,
159592,20110917,0,Sat,ANA,AL,151,BAL,AL,150,2,6,51,N,,,,BAL12,31099,,,
159593,20110917,0,Sat,TBA,AL,151,BOS,AL,151,4,3,54,D,,,,BOS07,37682,,,
159594,20110917,0,Sat,CHA,AL,151,KCA,AL,153,3,10,51,N,,,,KAN06,31264,,,
159595,20110917,0,Sat,CLE,AL,149,MIN,AL,150,10,4,54,D,,,,MIN04,38805,,,
159596,20110917,0,Sat,DET,AL,152,OAK,AL,152,3,5,51,D,,,,OAK01,19451,,,
159597,20110917,0,Sat,TEX,AL,152,SEA,AL,151,7,6,54,D,,,,SEA03,22159,,,
159598,20110917,0,Sat,NYA,AL,150,TOR,AL,151,7,6,54,D,,,,TOR02,39288,,,
159599,20110918,0,Sun,NYN,NL,153,ATL,NL,153,7,5,54,D,,,,ATL02,39862,,,
159600,20110918,0,Sun,HOU,NL,152,CHN,NL,153,3,2,54,D,,,,CHI11,36250,,,
159601,20110918,0,Sun,MIL,NL,153,CIN,NL,153,8,1,54,D,,,,CIN09,37845,,,
159602,20110918,0,Sun,SFN,NL,153,COL,NL,152,12,5,54,D,,,,DEN02,31875,,,
159603,20110918,0,Sun,PIT,NL,153,LAN,NL,152,1,15,51,D,,,,LOS03,37802,,,
159604,20110918,0,Sun,SLN,NL,152,PHI,NL,151,5,0,54,N,,,,PHI13,45063,,,
159605,20110918,0,Sun,ARI,NL,153,SDN,NL,153,5,1,54,D,,,,SAN02,30781,,,
159606,20110918,0,Sun,FLO,NL,153,WAS,NL,151,3,4,51,D,,,,WAS11,26581,,,
159607,20110918,0,Sun,ANA,AL,152,BAL,AL,151,11,2,54,D,,,,BAL12,27471,,,
159608,20110918,0,Sun,TBA,AL,152,BOS,AL,152,8,5,54,D,,,,BOS07,37613,,,
159609,20110918,0,Sun,CHA,AL,152,KCA,AL,154,10,5,54,D,,,,KAN06,29480,,,
159610,20110918,0,Sun,CLE,AL,150,MIN,AL,151,6,5,54,D,,,,MIN04,37012,,,
159611,20110918,0,Sun,DET,AL,153,OAK,AL,153,3,0,54,D,,,,OAK01,18405,,,
159612,20110918,0,Sun,TEX,AL,153,SEA,AL,152,3,0,54,D,,,,SEA03,21479,,,
159613,20110918,0,Sun,NYA,AL,151,TOR,AL,152,0,3,51,D,,,,TOR02,34657,,,
159614,20110919,0,Mon,PIT,NL,154,ARI,NL,154,0,1,51,N,,,,PHO01,24458,,,
159615,20110919,0,Mon,MIL,NL,154,CHN,NL,154,2,5,51,N,,,,CHI11,35076,,,
159616,20110919,0,Mon,HOU,NL,153,CIN,NL,154,3,2,54,N,,,,CIN09,21168,,,
159617,20110919,0,Mon,SDN,NL,154,COL,NL,153,8,2,54,N,,,,DEN02,27450,,,
159618,20110919,0,Mon,ATL,NL,154,FLO,NL,154,5,6,53,N,,,,MIA01,21340,,,
159619,20110919,0,Mon,SLN,NL,153,PHI,NL,152,4,3,54,N,,,,PHI13,45048,,,
159620,20110919,1,Mon,BAL,AL,152,BOS,AL,153,6,5,54,D,,,,BOS07,37885,,,
159621,20110919,2,Mon,BAL,AL,153,BOS,AL,154,9,18,51,N,,,,BOS07,37261,,,
159622,20110919,0,Mon,SEA,AL,153,CLE,AL,151,12,6,42,D,,,,CLE08,15354,,,
159623,20110919,0,Mon,MIN,AL,152,NYA,AL,152,4,6,51,D,,,,NYC21,40045,,,
159624,20110919,0,Mon,ANA,AL,153,TOR,AL,153,2,3,58,N,,,,TOR02,11178,,,
159625,20110920,0,Tue,PIT,NL,155,ARI,NL,155,5,3,54,N,,,,PHO01,30114,,,
159626,20110920,0,Tue,MIL,NL,155,CHN,NL,155,5,1,54,N,,,,CHI11,36571,,,
159627,20110920,0,Tue,HOU,NL,154,CIN,NL,155,4,6,51,N,,,,CIN09,23847,,,
159628,20110920,0,Tue,SDN,NL,155,COL,NL,154,2,1,54,N,,,,DEN02,32465,,,
159629,20110920,0,Tue,ATL,NL,155,FLO,NL,155,4,0,54,N,,,,MIA01,21733,,,
159630,20110920,0,Tue,SFN,NL,154,LAN,NL,153,1,2,51,N,,,,LOS03,32526,,,
159631,20110920,1,Tue,WAS,NL,152,PHI,NL,153,4,3,60,D,,,,PHI13,44263,,,
159632,20110920,2,Tue,WAS,NL,153,PHI,NL,154,3,0,54,N,,,,PHI13,45408,,,
159633,20110920,0,Tue,NYN,NL,154,SLN,NL,154,6,11,51,N,,,,STL10,37746,,,
159634,20110920,0,Tue,BAL,AL,154,BOS,AL,155,7,5,54,N,,,,BOS07,37414,,,
159635,20110920,1,Tue,CHA,AL,153,CLE,AL,152,3,4,51,D,,,,CLE08,28603,,,
159636,20110920,2,Tue,CHA,AL,154,CLE,AL,153,5,4,54,N,,,,CLE08,19582,,,
159637,20110920,0,Tue,DET,AL,154,KCA,AL,155,2,10,51,N,,,,KAN06,26953,,,
159638,20110920,0,Tue,SEA,AL,154,MIN,AL,153,5,4,54,N,,,,MIN04,35995,,,
159639,20110920,0,Tue,TBA,AL,153,NYA,AL,153,0,5,51,N,,,,NYC21,46944,,,
159640,20110920,0,Tue,TEX,AL,154,OAK,AL,154,7,2,54,N,,,,OAK01,13635,,,
159641,20110920,0,Tue,ANA,AL,154,TOR,AL,154,10,6,54,N,,,,TOR02,13514,,,
159642,20110921,0,Wed,PIT,NL,156,ARI,NL,156,5,8,51,D,,,,PHO01,25296,,,
159643,20110921,0,Wed,MIL,NL,156,CHN,NL,156,1,7,51,D,,,,CHI11,30965,,,
159644,20110921,0,Wed,HOU,NL,155,CIN,NL,156,0,2,51,D,,,,CIN09,20875,,,
159645,20110921,0,Wed,SDN,NL,156,COL,NL,155,4,0,54,D,,,,DEN02,31457,,,
159646,20110921,0,Wed,ATL,NL,156,FLO,NL,156,0,4,51,N,,,,MIA01,22240,,,
159647,20110921,0,Wed,SFN,NL,155,LAN,NL,154,8,5,54,N,,,,LOS03,32334,,,
159648,20110921,0,Wed,WAS,NL,154,PHI,NL,155,7,5,54,N,,,,PHI13,45083,,,
159649,20110921,0,Wed,NYN,NL,155,SLN,NL,155,5,6,51,N,,,,STL10,40658,,,
159650,20110921,0,Wed,BAL,AL,155,BOS,AL,156,6,4,54,N,,,,BOS07,38004,,,
159651,20110921,0,Wed,CHA,AL,155,CLE,AL,154,8,4,54,N,,,,CLE08,12400,,,
159652,20110921,0,Wed,DET,AL,155,KCA,AL,156,6,3,54,N,,,,KAN06,28776,,,
159653,20110921,0,Wed,SEA,AL,155,MIN,AL,154,5,4,54,N,,,,MIN04,36263,,,
159654,20110921,1,Wed,TBA,AL,154,NYA,AL,154,2,4,51,D,,,,NYC21,42755,,,
159655,20110921,2,Wed,TBA,AL,155,NYA,AL,155,2,4,51,N,,,,NYC21,45586,,,
159656,20110921,0,Wed,TEX,AL,155,OAK,AL,155,3,2,54,N,,,,OAK01,19589,,,
159657,20110921,0,Wed,ANA,AL,155,TOR,AL,155,7,2,54,N,,,,TOR02,14784,,,
159658,20110922,0,Thu,COL,NL,156,HOU,NL,156,6,9,51,N,,,,HOU03,20773,,,
159659,20110922,0,Thu,SFN,NL,156,LAN,NL,155,2,8,51,N,,,,LOS03,37560,,,
159660,20110922,0,Thu,WAS,NL,155,PHI,NL,156,6,1,54,N,,,,PHI13,45064,,,
159661,20110922,0,Thu,NYN,NL,156,SLN,NL,156,8,6,54,D,,,,STL10,35992,,,
159662,20110922,0,Thu,CHA,AL,156,CLE,AL,155,2,11,51,N,,,,CLE08,21487,,,
159663,20110922,0,Thu,BAL,AL,156,DET,AL,156,6,5,54,N,,,,DET05,27847,,,
159664,20110922,0,Thu,SEA,AL,156,MIN,AL,155,2,3,53,D,,,,MIN04,37466,,,
159665,20110922,0,Thu,TBA,AL,156,NYA,AL,156,15,8,54,N,,,,NYC21,47470,,,
159666,20110922,0,Thu,TEX,AL,156,OAK,AL,156,3,4,51,D,,,,OAK01,14090,,,
159667,20110922,0,Thu,ANA,AL,156,TOR,AL,156,3,4,69,N,,,,TOR02,22769,,,
159668,20110923,0,Fri,SFN,NL,157,ARI,NL,157,1,3,51,N,,,,PHO01,42606,,,
159669,20110923,0,Fri,COL,NL,157,HOU,NL,157,2,11,51,N,,,,HOU03,22467,,,
159670,20110923,0,Fri,FLO,NL,157,MIL,NL,157,1,4,51,N,,,,MIL06,44584,,,
159671,20110923,0,Fri,CIN,NL,157,PIT,NL,157,3,4,52,N,,,,PIT08,23632,,,
159672,20110923,0,Fri,LAN,NL,156,SDN,NL,157,2,0,54,N,,,,SAN02,32658,,,
159673,20110923,0,Fri,CHN,NL,157,SLN,NL,157,5,1,54,N,,,,STL10,40355,,,
159674,20110923,0,Fri,ATL,NL,157,WAS,NL,156,7,4,54,N,,,,WAS11,28817,,,
159675,20110923,0,Fri,OAK,AL,157,ANA,AL,157,3,1,54,N,,,,ANA01,39217,,,
159676,20110923,0,Fri,KCA,AL,157,CHA,AL,157,11,1,54,N,,,,CHI12,21744,,,
159677,20110923,0,Fri,MIN,AL,156,CLE,AL,156,5,6,51,N,,,,CLE08,36807,,,
159678,20110923,0,Fri,BAL,AL,157,DET,AL,157,3,4,64,N,,,,DET05,38623,,,
159679,20110923,0,Fri,TOR,AL,157,TBA,AL,157,5,1,54,N,,,,STP01,18093,,,
159680,20110923,0,Fri,SEA,AL,157,TEX,AL,157,3,5,51,N,,,,ARL02,43874,,,
159681,20110924,0,Sat,SFN,NL,158,ARI,NL,158,2,15,51,N,,,,PHO01,49076,,,
159682,20110924,0,Sat,COL,NL,158,HOU,NL,158,4,2,78,N,,,,HOU03,26209,,,
159683,20110924,0,Sat,FLO,NL,158,MIL,NL,158,4,6,51,N,,,,MIL06,44520,,,
159684,20110924,1,Sat,PHI,NL,157,NYN,NL,157,1,2,51,D,,,,NYC20,33961,,,
159685,20110924,2,Sat,PHI,NL,158,NYN,NL,158,3,6,51,N,,,,NYC20,32437,,,
159686,20110924,0,Sat,CIN,NL,158,PIT,NL,158,3,4,51,N,,,,PIT08,37388,,,
159687,20110924,0,Sat,LAN,NL,157,SDN,NL,158,0,3,51,N,,,,SAN02,39966,,,
159688,20110924,0,Sat,CHN,NL,158,SLN,NL,158,1,2,53,D,,,,STL10,42571,,,
159689,20110924,0,Sat,ATL,NL,158,WAS,NL,157,1,4,51,D,,,,WAS11,33986,,,
159690,20110924,0,Sat,OAK,AL,158,ANA,AL,158,2,4,51,N,,,,ANA01,41113,,,
159691,20110924,0,Sat,KCA,AL,158,CHA,AL,158,3,6,51,N,,,,CHI12,26249,,,
159692,20110924,1,Sat,MIN,AL,157,CLE,AL,157,2,8,51,D,,,,CLE08,26197,,,
159693,20110924,2,Sat,MIN,AL,158,CLE,AL,158,6,7,51,N,,,,CLE08,30748,,,
